"id","UF","População 2016","nome","Total da Despesa por Função per capita","Legislativa per capita","Judiciária per capita","Essencial à Justiça per capita","Administração per capita","Defesa Nacional per capita","Segurança Pública per capita","Relações Exteriores per capita","Assistência Social per capita","Previdência Social per capita","Saúde per capita","Trabalho per capita","Educação per capita","Cultura per capita","Direitos da Cidadania per capita","Urbanismo per capita","Habitação per capita","Saneamento per capita","Gestão Ambiental per capita","Ciência e Tecnologia per capita","Agricultura per capita","Organização Agrária per capita","Indústria per capita","Comércio e Serviços per capita","Comunicações per capita","Energia per capita","Transporte per capita","Desporto e Lazer per capita","Encargos Especiais per capita","TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita","TOTAL GERAL DA DESPESA POR FUNÇÃO per capita"
3148905,"MG",4028,"Pedra do Indaiá",3520.61212760675,127.72391509434,0,0,409.025821747766,0,10.637549652433,0,119.257812810328,124.182087884806,975.948838133069,0,962.596931479643,30.9049652432969,0,350.396055114201,0,33.172775571003,0.0221201588877855,0,21.161914101291,0,0.493445878848064,0,0.0671797418073486,29.2533366434955,87.4346573982125,144.843321747766,93.4893992055611,0,3520.61212760675
3149002,"MG",2427,"Pedra Dourada",5392.12772970746,269.169435517099,0,0,873.689447878039,0,11.3940873506386,0,332.417288833951,53.2851668726823,1238.91059744541,0,1289.28327564895,118.683300370828,0,257.642051915946,7.86650185414091,39.5881005356407,18.4476308199423,0,254.050193654718,0,0,240.188084054388,2.30284301606922,37.0101812937783,193.171977750309,87.7613514627112,67.2662134322209,0,5392.12772970746
3149101,"MG",11596,"Pedralva",1658.32415833046,44.6132295619179,0,0,117.078757330114,0,5.07996205588134,0,67.4330432907899,63.1994670576061,522.227630217316,0,499.798314936185,3.46561572956192,0,129.168126077958,0,1.85211710934805,21.0957062780269,0,27.9084046222835,0,0,14.3942842359434,2.04859951707485,27.8644963780614,79.897228354605,11.4884572266299,19.7107183511556,0,1658.32415833046
3149150,"MG",11297,"Pedras de Maria da Cruz",1837.49504204656,72.9005399663628,0,8.34541028591662,208.958975834292,0,1.66678852792777,0,74.8077719748606,104.186204302027,485.782087279809,0,472.3978064973,37.6786943436311,0,175.626088342038,0,31.9556156501726,0.531114455165088,0,39.6422342214747,0,0,5.58906877932194,0.72768434097548,3.74970169071435,45.1851553509781,32.2139329025405,35.5501673010534,0,1837.49504204656
3149200,"MG",3661,"Pedrinópolis",4240.73867795684,211.711619776017,0,0,664.676107620869,0,7.60994537011745,0,197.702671401256,242.824974050806,1238.93579623054,0,860.792004916689,41.9338268232723,0,458.847661841027,7.59800600928708,14.0198798142584,7.9488691614313,0,92.643968860967,0,0,0,0,0,135.077009013931,37.3410488937449,21.0752881726304,256.530947828462,4497.2696257853
3149309,"MG",63406,"Pedro Leopoldo",2335.9048523799,95.9554732990569,0,0.209543103176356,497.647662997193,0,15.3827991041857,0,64.7778457874649,0,734.686862284326,0,597.248348894426,8.39424045043056,0,159.66857931426,0,100.986599533167,6.57851638646185,0,5.12086159038577,0,0,0,5.22039996214869,0,0,13.3261038387534,30.7010158344636,0,2335.9048523799
3149408,"MG",1842,"Pedro Teixeira",5537.16371878393,331.60509771987,0,0,574.000825190011,0,24.879782844734,0,247.188572204126,344.27046145494,1456.78684581976,0,1116.32909880565,96.6255537459283,0,163.257752442997,24.3095222584148,214.945228013029,0,0,380.533919652552,0,0,0,26.6710966340934,75.4526764386536,383.692947882736,9.41300760043431,67.2013300760043,0,5537.16371878393
3149507,"MG",3335,"Pequeri",3448.83500149925,168.006494752624,11.5803388305847,0,412.845256371814,0,0,0,222.26495952024,45.9533373313343,972.798644677661,0,936.575130434783,83.3606116941529,0,488.156296851574,11.0157631184408,0,0,0,4.54379010494753,0,3.03928035982009,0,3.2743628185907,0,34.8188935532234,2.10794602698651,48.4938950524738,0,3448.83500149925
3149606,"MG",4369,"Pequi",3307.61391622797,143.458551155871,0.484966811627375,0,444.269299610895,0,0,0,117.589015793088,331.872259098192,962.760672922866,0,593.372600137331,57.6550125886931,0,183.243215838865,36.7889768825818,130.23595101854,123.703252460517,0,20.4023804074159,0,13.3364728770886,0,0.182879377431907,0,67.6141290913253,10.8526665140764,69.7916136415656,156.176678873884,3463.79059510185
3149705,"MG",10637,"Perdigão",1916.14822036288,49.1811525806148,0,0,316.287882861709,0,0,0,74.2648340697565,138.70196483971,422.415655729999,0,547.767461690326,9.01564726896681,0,200.102197988155,0,9.70931559650277,13.3855306947448,0,5.82110933533891,0,1.27446836514055,0,0,10.3676920184262,53.9854658268309,0.109090909090909,63.7587505875717,155.892819403967,2072.04103976685
3149804,"MG",15785,"Perdizes",3382.36269686411,121.34068989547,0,0,481.659445042762,0,0,0,201.429811213177,160.856608172316,752.806229965157,0.623130820399113,809.225764333228,28.1885188470067,0,244.143653468483,19.0513633196072,107.737188470067,32.1056268609439,0,113.806747545138,0,3.47925055432373,0.426475768134305,0,0,116.079984162179,63.8499531200507,125.55225530567,22.9107760532151,3405.27347291733
3149903,"MG",21344,"Perdões",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149952,"MG",7081,"Periquito",3037.91928964835,101.425469566445,0,0,432.967006072589,0,1.08581415054371,0,123.525797203785,38.5156107894365,603.34556418585,0,1035.55181330321,50.5645007767264,0,324.208183872334,0,18.895698347691,0,0,108.572923315916,0,0,0,0,50.3940093207174,2.95438497387375,39.9125250670809,105.999988702161,0,3037.91928964835
3150000,"MG",4302,"Pescador",3514.28392608089,154.620525337053,44.9675778707578,0,703.488091585309,5.13701069270107,3.67879590887959,0,132.216508600651,78.5909065550907,989.103307763831,29.6364993026499,796.59260344026,2.31512319851232,0,242.299307298931,0,0,0.231287773128777,0,21.3205671780567,0,0,75.1975825197583,0,0.464900046490005,73.0681868898187,37.6492584844258,123.705885634589,0,3514.28392608089
3150109,"MG",2859,"Piau",4595.34896117524,215.963627142357,0,0,476.701413081497,0,0,0,88.7028296607205,365.509454354669,1046.29074501574,0,632.58222455404,438.047243791536,0,541.45278069255,4.9036376355369,159.384351171738,4.45890171388597,0,119.384837355719,0,0,0,0,0,366.624288212662,112.216935991605,23.1256908009794,156.812021685904,4752.16098286114
3150158,"MG",8130,"Piedade de Caratinga",2022.33931365314,89.7690750307503,0,0,325.70755596556,0,1.42719926199262,0,79.2535547355474,0,688.830526445264,0,612.430559655597,4.53286961869619,0,83.9502939729397,0,0,0,0,31.5440664206642,0,0,0,1.29151291512915,0,28.6772693726937,54.0576260762608,20.8672041820418,0,2022.33931365314
3150208,"MG",4208,"Piedade de Ponte Nova",3083.59544439164,166.841288022814,19.3381653992395,0,498.057034220532,0,3.93337690114068,0,344.363422053232,44.0991730038023,710.05230513308,32.8755798479087,698.281615969582,31.2772837452471,0,274.011960551331,0.760551330798479,1.09553231939164,0,0,99.4940874524715,0,0,0,0,13.5875427756654,48.4523692965779,44.835691539924,52.2384648288973,0,3083.59544439164
3150307,"MG",4703,"Piedade do Rio Grande",2712.84458430789,115.264318520094,0,0,354.387418668935,0,4.63716776525622,0,115.732064639592,0,973.991097172018,0.469615139272805,645.855030831384,62.5370316819052,0,119.281985966404,0,5.47508611524559,40.1035169041038,0,38.2270593238358,0,0,2.89921326812673,0,41.0422942802467,114.617146502233,9.87923240484797,68.4453051243887,0,2712.84458430789
3150406,"MG",4954,"Piedade dos Gerais",2480.87655228098,127.83068631409,0,0,341.747741219217,0,0,0,126.11201453371,55.5478381106177,693.678144933387,0,526.251996366572,78.0425373435608,0,101.108195397658,0,13.0604662898668,0,0,6.26300363342753,0,0,0,0,0,323.467375857893,1.77783609204683,85.9887161889382,0,2480.87655228098
3150505,"MG",8688,"Pimenta",2725.23387430939,90.2813743093923,22.6501220073665,0,384.638439226519,0,3.19915170349908,0,49.8893623388582,0,614.974970073665,0,639.960323434623,22.6629500460405,0,262.239328959484,0,236.479524631676,8.86884553406998,0,12.0880329189687,0,0,1.99988489871087,0,66.6950368324125,128.67788213628,35.9502198434623,143.978425414365,0,2725.23387430939
3150539,"MG",4832,"Pingo-d'Água",2667.8554490894,132.527920115894,0,0,660.627733857616,0,2.6490190397351,0,148.57010968543,2.36754966887417,619.174768211921,0,647.204192880795,0,0,141.378764486755,0,0.759519867549669,89.678369205298,0,111.559348096026,0,0,0,0.372158526490066,46.7411734271523,61.5062044701987,2.73861754966887,0,0,2667.8554490894
3150570,"MG",7563,"Pintópolis",2255.15694830094,90.2476451143726,13.5263784212614,0,440.472967076557,0,2.34255189739521,0,107.149924633082,54.2463506545022,419.082805764908,0,727.719204019569,32.8134179558376,0,207.076579399709,0,13.0585217506281,0,0,53.8602578341928,0,0,0,1.03133677112257,29.280214200714,9.54555070739125,21.9033082110274,31.7999338886685,160.266537088457,2415.4234853894
3150604,"MG",6568,"Piracema",2182.97228532278,87.6675380633374,17.035175091352,0,293.618037454324,0,13.1391610840438,0,66.3165453714982,263.716883373934,576.047486297199,0,474.393281059683,13.2502984165652,0,208.354826431181,0,69.4499482338612,0.116936662606577,0,49.3034119975639,0,0,0,1.03107795371498,0,40.8797822777101,2.96674177831912,5.68515377588307,80.8494001218027,2263.82168544458
3150703,"MG",5665,"Pirajuba",3547.58484554281,160.235676963813,0,0,741.44506266549,0,0,0,127.391894086496,230.84212533098,893.084769638129,0,771.087362753751,42.9891915269197,0,313.380838481906,0.138781994704325,3.75090026478376,9.67114033539276,0,20.4082471315093,0,0,0,0,0,0,62.0740653133275,171.084789055605,147.449267431598,3695.0341129744
3150802,"MG",17892,"Piranga",1700.71244802146,44.1629968701095,0,0,160.256432483792,0,0,0,86.8907154035323,54.7141454281243,517.561729264476,0,459.047744243237,20.69621898055,0,139.924103509949,0,30.3569891571652,0.0529666890230271,0,16.0009920634921,0,0,0,0.754191817572099,0,83.6023641851107,45.8526933825173,40.8381645428124,98.1368080706461,1798.84925609211
3150901,"MG",5495,"Piranguçu",2627.72999636033,92.2381892629663,0,0,441.202880800728,0,0,0,97.1165768880801,0,693.396753412193,0,865.648636942675,36.5931282984531,0,23.9120782529572,1.14866242038217,80.6609990900819,8.47352138307552,0,23.4196487716106,0,0,7.80290263876251,0,46.9556196542311,125.593896269336,2.9126296633303,80.653872611465,0,2627.72999636033
3151008,"MG",8553,"Piranguinho",1996.4481024202,69.0409961417047,0,0,270.090557699053,0,3.91731088506957,0,66.8709984800655,79.2229802408512,502.802576873612,0,623.016796445692,36.8960212790834,0,205.834626446861,0,21.9296480766982,0,0,5.12342336022448,0,0,0,0,51.2020589266924,27.7126423477143,21.6120238512803,11.1754413656027,0,1996.4481024202
3151107,"MG",10848,"Pirapetinga",2521.16436485988,120.63804941003,14.1552959070796,0,212.302346054572,0,4.98623985988201,0,59.401854719764,19.442581120944,814.323757374631,0,670.264480088496,40.8514970501475,0,206.923054941003,0,169.236970870206,7.18069966814159,0,9.47919524336283,0,0,0,2.11556784660767,0,114.25771939528,21.4205890486726,34.1844662610619,0,2521.16436485988
3151206,"MG",56474,"Pirapora",2710.96396040656,79.5922514785565,0,0,341.064531997025,0.226450756100152,0.331814994510748,0,107.012309558381,166.712652371003,840.017064312781,0.379474448418741,527.651200021249,49.7898648935793,0,154.225499876049,0.65555831001877,255.958403867266,31.3045975139002,0,5.86408719056557,0,0,2.8486048447073,0,0,36.5931704855332,7.42465098983603,103.311772497078,0,2710.96396040656
3151305,"MG",11090,"Piraúba",1844.39956176736,70.1382046889089,0,0,315.385386834986,0,0,0,66.3361758340848,0,421.261069431921,0,599.418455365194,44.1786952209197,0,249.652840396754,0,0,0.02195130748422,0,31.2370613165014,0,0,0,0,0,0,1.67023624887286,45.0994851217313,0,1844.39956176736
3151404,"MG",27495,"Pitangui",1508.20818366976,,20.7186001091107,0,128.754683396981,0,3.38651827605019,0,52.2512533187852,32.2387895981087,456.204838697945,0,385.140825240953,23.9933515184579,0,238.958481542099,0.0120021822149482,36.3448448808874,49.4734980905619,0,0.856158574286234,0,1.15918421531187,0,4.73692307692308,0,30.0693275140935,5.60198181487543,38.3069216221131,57.1678807055828,1565.37606437534
3151503,"MG",34306,"Piumhi",2136.33901620708,63.0699245030024,2.65700431411415,0,189.461996443771,0,4.79975427039002,0,92.750403719466,0,566.832848772809,42.6844715210167,553.842759575585,28.3263813910103,0,118.093322742377,0,246.635566664723,7.25551186381391,0,6.0295228239958,0,0,0.00752055034104821,0.930495540138751,62.5382215938903,83.5630225033522,5.50031160729901,61.3599758059815,0,2136.33901620708
3151602,"MG",11656,"Planura",2597.18462422787,130.045486444749,0,0,449.860949725463,0,0,0,98.4279418325326,0,705.725906829101,0,705.457259780371,34.3634051132464,0,308.7709445779,0,22.7749493822924,0.817335277968428,0,13.4631794783802,0,0,6.86506177076184,0,0,34.9307361015786,25.4771791352093,60.2042887783116,0,2597.18462422787
3151701,"MG",16841,"Poço Fundo",1713.75527343982,34.0499412148922,0,0,124.315591710706,0,0,0,38.6897197316074,198.014789501811,556.524063297904,0,423.171531975536,18.4417136749599,0,148.986920016626,0,48.2228133721275,0,0,26.0323424974764,0,0,0.306395107178909,0,0,49.8983077014429,26.0209755952734,21.0801680422778,108.863331156107,1822.61860459593
3151800,"MG",164912,"Poços de Caldas",3630.86112247744,58.9994563160959,85.8170705588435,0,345.853848052295,0.000897448336082274,0.0369894246628505,0,216.371039281556,32.4396407174736,1090.80704133113,82.9854534539633,850.992089902493,6.72694831182691,2.22833577908218,190.601070207141,2.38744299990298,341.810650346852,11.5875687033084,0,0.830306830309498,0,5.55182436693509,55.3226522630251,0.145573517997477,0,81.5676634811293,39.5649551275832,128.232604055496,0,3630.86112247744
3151909,"MG",8889,"Pocrane",1647.98038249522,,24.2782472719091,0,235.808085273934,5.69611429857127,0,0,33.9823737203285,117.993980200247,540.76446956913,0,248.548441894476,1.9433862076724,0,118.41394082574,0,15.0415243559455,2.50496906288671,0,14.2437338283271,0,0,0,3.68844639442007,1.74137585780178,236.324323320959,14.7700888738891,32.2368815389808,0,1647.98038249522
3152006,"MG",31401,"Pompéu",2080.53843508169,,0,0,196.199456068278,0,13.3959316582274,0,65.2304181395497,0,600.986117639566,3.11293653068374,639.461177669501,39.3350304130442,0,276.09072991306,0,8.49814177892424,4.43070284385848,0,7.77813668354511,0,4.47783924078851,0,0,0,94.3628976784179,21.5621171300277,105.616801694214,0,2080.53843508169
3152105,"MG",60188,"Ponte Nova",2496.49917059879,53.1799938525952,0,0,243.681460257859,0,16.9222087459294,0,85.2669576992092,47.2681351764471,1088.4154485944,0,480.281575397089,19.7168131521233,4.42300026583372,71.1397544361002,0,286.175432478235,17.7135555260185,0,10.7643633282382,0,0,0,0,0,0,9.32087891274008,62.2295927759686,7.9241089585964,2504.42327955739
3152131,"MG",4236,"Ponto Chique",3102.73057837583,154.763189329556,21.6375590179415,0,354.274282341832,6.1887582625118,0,0,118.735250236072,0,761.732993389991,0,977.004270538244,99.1206019830028,0,258.223040604344,0,43.0133994334278,15.9018342776204,0,65.8485174693107,0,0,0,0,0,85.7090155807365,19.5911567516525,120.986709159585,0,3102.73057837583
3152170,"MG",12078,"Ponto dos Volantes",2495.3152997185,76.7794162940884,14.5897011094552,0,156.422823315118,1.27264447756251,4.95293674449412,0,143.618278688525,0,558.324990892532,0,1008.27456035768,43.5289907269416,0,241.54226113595,0,19.0247176684882,0,0,99.0134252359662,0,0,0,9.33006292432522,0,66.2714654744163,17.3376568968372,35.0313677761219,0,2495.3152997185
3152204,"MG",38730,"Porteirinha",1485.22476968758,42.3079974180222,0,0,138.150243222308,0,0,0,46.3426806093468,8.27059127291505,455.37796281952,0,492.876842241157,9.54726310353731,0,184.269818745159,0,16.2879400981152,3.30655254324813,0,31.3038298476633,0,0,3.86568990446682,0,8.87417479989672,21.3360405370514,14.1471151562097,8.96002736896463,0,1485.22476968758
3152303,"MG",11178,"Porto Firme",1463.81350241546,61.965023259975,0,0,116.48770531401,0,0,0,21.6118124888173,32.8927455716586,517.598907675792,0,297.945645911612,32.795601180891,0,191.027818930041,0,10.8862381463589,0,0,31.6850017892288,0,0,0,0.00689658257291108,0,53.7765190552872,3.78160941134371,91.3519770978708,0,1463.81350241546
3152402,"MG",16573,"Poté",2043.0613564231,,17.2697942436493,0,100.516329572196,1.76195619380921,3.96986604718518,0,72.541901888614,38.0162312194533,507.913707234659,0,632.72547034333,18.8218222409944,0,162.524815060641,0,319.866981837929,3.67313099619864,0,36.2528377481446,0,0,0,2.88211307548422,25.1339908284559,26.9795203041091,4.68928437820551,67.5216032100404,0,2043.0613564231
3152501,"MG",145535,"Pouso Alegre",2625.45418249906,73.2134974404782,25.4930228467379,0,635.159139450991,0,0,0,56.386761191466,149.910526471296,765.817163706325,17.0722678393514,600.749415879342,19.4086511835641,0,144.489642766345,0.00343559968392483,1.60490404370083,0.513793864018965,1.07760504346034,0.726177483079672,0,0,0,0,46.0281225821967,49.2702228329955,8.9390097914591,29.5908224825643,252.500816092349,2877.9549985914
3152600,"MG",6210,"Pouso Alto",2731.70644122383,112.595481481481,0,0,626.357256038647,0,1.74891787439614,0,63.7448035426731,0,808.697487922705,0,623.043769726248,137.526040257649,0,189.269254428341,0,6.03374396135266,1.68190982286634,0,10.5266602254428,0,0,18.4727423510467,0,0,88.0317938808374,32.5321497584541,11.4444299516908,0,2731.70644122383
3152709,"MG",8972,"Prados",1866.52946946054,41.8472035220687,0,0,361.070522737405,0,6.82497213553277,0,88.2835242978154,89.1929057066429,454.936417744093,1.02004012483281,556.201885867142,7.51802162282657,0,99.384985510477,0.789874052608114,0,26.8092498885421,0,22.3566863575568,0,0,10.7532099866251,3.95709875167187,9.05467677218012,68.6101761034329,8.33662282657155,9.58139545251895,0,1866.52946946054
3152808,"MG",27637,"Prata",2310.74755979303,79.0657148026197,0,0,251.889970329631,0,6.48766472482542,0,58.233374823606,25.9114911169809,779.9506299526,0,607.229260049933,41.1390440351702,0,229.439233274234,0,10.8892940623078,3.56084886203278,0,6.59528964793574,0,1.20042949668922,2.5507815609509,1.16986648333755,0,70.9846897275392,22.0822140608604,112.367762781778,0,2310.74755979303
3152907,"MG",8910,"Pratápolis",2204.7485667789,97.143076318743,0,0,380.489470258137,0,5.47634343434343,0,44.1792873176207,0,738.453939393939,0,426.270437710438,40.4717845117845,0,159.494628507295,0,154.984245791246,0,0,15.0123254769921,0,0,0,6.69459034792368,62.5763883277217,33.2266621773288,24.5511313131313,15.7242558922559,0,2204.7485667789
3153004,"MG",3543,"Pratinha",3630.68858029918,185.640618120237,0,0,695.992895850974,0,0,0,82.4973948631104,391.449935083263,914.284069997178,0,945.497945244143,7.78506350550381,0,150.93255997742,0,27.8874230877787,0,0,16.6510894721987,0,0,0,0,0,156.898642393452,3.20876093705899,51.9621817668642,467.017942421677,4097.70652272086
3153103,"MG",5578,"Presidente Bernardes",2188.56382215848,114.710645392614,0,0,380.77213338114,0,0,0,70.950329867336,0,786.543443886698,0,545.533223377555,25.6083721764073,0,57.9852742918609,0,61.8457296522051,4.46118680530656,0,43.6664736464683,0,0,0.0518053065614916,0,0,87.3816278235927,9.05357655073503,0,0,2188.56382215848
3153202,"MG",3851,"Presidente Juscelino",3382.74893014801,146.619008049857,0,0,422.139140482991,0,3.6076525577772,0,184.101129576733,184.128712022851,863.124258634121,0,805.31042846014,97.9071721630745,0,310.532939496235,19.23195014282,96.6445520643989,3.17190340171384,0,18.0926772266944,0,1.25196312646066,0,0,60.7091300960789,118.782778499091,12.6846507400675,34.7088834069073,0,3382.74893014801
3153301,"MG",3059,"Presidente Kubitschek",3946.81585485453,183.453612291599,9.53593331153972,0,479.564697613599,0,5.4205230467473,0,334.78962406015,0,814.677607061131,0,1083.55546910755,99.4608074534161,0,329.904360902256,3.064521085322,86.3337332461589,13.5115887544949,0,94.2217718208565,0,0,0,10.5157535142203,92.5774239947695,0,78.1596632886564,228.068764302059,0,3946.81585485453
3153400,"MG",19536,"Presidente Olegário",2353.71973740786,84.1911517199017,0,0,344.812815827191,0,4.82085585585586,0,44.7239844389844,266.588567772318,584.386127149877,11.0003081490581,626.2036496724,10.6502226658477,0,141.899343263718,0,6.45216165028665,5.03933968058968,0,20.9302671990172,0,0,28.1773740786241,1.12378071253071,58.3694696969697,56.8888047706798,7.94150030712531,49.5200127968878,221.762787674038,2575.4825250819
3153608,"MG",10485,"Prudente de Morais",2033.71918264187,81.848183118741,0,0,194.646645684311,0,0,0,82.5152417739628,87.5627095851216,528.824239389604,0,554.490558893658,49.4043891273247,0,319.963505007153,0,7.76181497377206,4.14937529804483,0,1.9832904148784,0,0,0,0,31.3299895088221,22.5258655221745,31.6106504530281,35.1027238912733,0,2033.71918264187
3153707,"MG",3537,"Quartel Geral",4280.27422674583,166.360070681368,0,34.4807661860334,734.83305060786,0,0,0,82.0808255583828,277.696446140797,833.199934973141,0,1138.72942889454,1.96878145320893,0,205.86524173028,65.1185891998869,4.32103194797851,10.5740514560362,0,66.8736726039016,0,0,0,15.8737545942889,78.5533898784281,549.149007633588,14.5961832061069,0,0,4280.27422674583
3153806,"MG",1953,"Queluzito",4960.93209933436,295.950435227855,0,0,1163.49188428059,0,0,0,228.851075268817,211.788571428571,1270.11842293907,0,787.618095238095,201.101838197645,0,353.133978494624,0,49.477859703021,24.5111111111111,0,99.1356784434204,0,0,4.60829493087558,10.3192831541219,62.7515770609319,126.326016385049,0.238095238095238,71.5098822324629,0,4960.93209933436
3153905,"MG",16312,"Raposos",1592.64382295243,70.697558239333,0,0,197.226006007847,0,2.79888793526238,0,67.938148602256,77.884234919078,407.012672878862,0,529.193256498284,53.8429291319274,0,154.840007969593,0,0,9.2889118440412,0,0,0,0,0,0,0,13.20324301128,8.71796591466405,0,0,1592.64382295243
3154002,"MG",24381,"Raul Soares",1774.25107829868,68.0652446577253,6.16735695828719,0,206.989950371191,1.39658053402239,3.62157417661294,0,53.2055030556581,85.2033300520897,489.617662113941,0,477.461104138468,5.39085435380009,0,121.954195069932,0,121.899380665272,28.965399696485,0,5.61183667610024,0,0,0,5.70068865099873,26.0448849513966,39.6808162093433,8.04262171362947,19.2320942537222,0,1774.25107829868
3154101,"MG",10682,"Recreio",1812.37919584348,83.9891443549897,9.03728889721026,0,255.535076764651,1.32029488859764,2.46868563939337,0,72.359444860513,0,530.130362291706,0,469.113829807152,25.8378356113087,0,286.76068058416,0,0,21.2484244523497,0,7.1268442239281,0,0,0,0.479051675716158,7.65456656056918,2.85293016289084,5.5136800224677,30.9510550458716,0.0936154278225051,1812.4728112713
3154150,"MG",7071,"Reduto",2140.62071701315,99.4132216093905,10.3539937774006,5.09266864658464,146.442634705134,0,2.59639372083157,0,109.804901711215,3.78384104087116,608.150243247066,21.8116560599632,655.343111299675,18.1679295714892,0,230.727873002404,1.11723942865224,111.733879225004,0,0,13.8800848536275,0,0,0,0.612650261632018,19.4437123462028,60.5000777824919,11.6328694668364,10.0117352566822,3.58318766793947,2144.20390468109
3154200,"MG",11525,"Resende Costa",1657.6110516269,52.7568086767896,0,0,194.261554880694,0,0,0,45.9989934924078,124.681785683297,375.450831236443,10.8691566160521,444.928995227766,20.1042906724512,0,246.645923644252,0,9.75989934924078,2.63261084598699,0,43.2245449023861,0,0,4.82090932754881,0,0,67.3319219088937,14.1428251626898,0,55.4749067245119,1713.08595835141
3154309,"MG",17695,"Resplendor",2263.77048205708,54.5451144391071,2.33293246679853,0,267.892544786663,0,2.5063498163323,0,57.1890025430913,118.007803899407,625.87926589432,0,733.923934444758,4.66524498445889,1.25381746256005,233.902934162193,0.628419327493642,0,14.2745933879627,0,6.26041537157389,0,0,3.44070019779599,0.101723650748799,0,90.4023322972591,46.563352924555,0,0,2263.77048205708
3154408,"MG",4848,"Ressaquinha",2993.9725660066,150.504028465347,2.21671617161716,0,330.443485973597,0.21970297029703,6.15354166666667,0,94.5734261551155,93.913444719472,694.849900990099,0,816.409152227723,112.968615924092,0,235.290792079208,0,22.653323019802,74.0567863036304,0,31.1436674917492,0,0,5.4042904290429,6.72474628712871,0,133.623958333333,17.3597112211221,165.463275577558,0,2993.9725660066
3154457,"MG",8283,"Riachinho",2089.22792707956,90.0354871423397,0,0,226.556349148859,0,2.25616684776047,0,75.4391959434987,93.347334299167,625.161914765182,0,526.586285162381,41.1732814197754,11.1902571532054,150.348155257757,0,1.75708076783774,5.71145116503682,0,16.4415622359049,0,0,3.48577809972232,0,0,82.6924930580708,66.8225534226729,70.22258119039,116.321979958952,2205.54990703851
3154507,"MG",9665,"Riacho dos Machados",2273.51588618727,,23.0509787894465,0,444.60642317641,0,0,0,71.3296947749612,13.327498189343,491.463597516813,0,904.984010346612,21.5508380755303,0,242.880133471288,0,4.19004138644594,0,0,11.4944159337817,0,0,0,0,1.45750646663218,26.3124014485256,2.39472322814278,14.473623383342,0,2273.51588618727
3154606,"MG",325846,"Ribeirão das Neves",1150.72536081462,32.4539424145148,2.37579749329438,0,155.871606341646,0,0.234712133952849,0,33.7532355775428,0,431.206036256391,0,345.707848400778,6.4003177881576,0,92.1230578555514,0,0.121088336207902,4.96019693352074,0,0,0,0,0,0,36.4704987939088,5.31097911283244,3.73604337631887,0,0,1150.72536081462
3154705,"MG",4042,"Ribeirão Vermelho",2873.47608857001,134.408552696685,0,0,501.954129143988,0,0.688352300841168,0,97.7954156358239,0,1049.89278080158,0,723.328948540327,13.6292825333993,0,280.436083621969,0,16.981739238001,0.441885205343889,0,4.28977733795151,0,0,0.643245917862444,0,0,23.8005640771895,1.33067788223652,23.8546536368135,0,2873.47608857001
3154804,"MG",10026,"Rio Acima",4152.6898513864,,31.6314342708957,0,521.450968481947,0,75.4573030121684,0,200.891150009974,0,1225.04509874327,0,1130.56422002793,66.9994853381209,0,442.934642928386,0,45.3084230999402,38.5462826650708,0,1.78177139437463,0,0,0,7.35886295631359,0,68.8419988031119,23.1122940355077,272.76591561939,0,4152.6898513864
3154903,"MG",14187,"Rio Casca",1948.38884542187,76.2628067949531,0,0,237.106825967435,0,12.938874321562,0,88.3777493479946,67.0011200394728,504.640502572778,0,700.710427151618,26.5510699936562,0,161.159101289913,6.26075844082611,9.9698695989286,0.28707408190597,0,10.2152604497075,0,0,0.422922393740749,0,0,31.5921738211038,4.53571650102206,10.3565926552478,0,1948.38884542187
3155108,"MG",5309,"Rio do Prado",2520.45903559992,121.049640233566,0,20.0126803541157,471.753382934639,0,5.45224712751931,0,92.6226464494255,89.6590337163308,734.148184215483,0,659.947221699002,32.0468977208514,0,143.995462422302,0,0,0.717724618572236,0,30.8271689583726,0,0,0,0,8.82102090789226,63.0208928235072,16.5937935581089,29.7910378602373,0,2520.45903559992
3155009,"MG",2611,"Rio Doce",5244.9381846036,153.055024894676,79.6386441976254,0,1091.80933358866,0,8.41998085024895,0,200.261907315205,62.0160436614324,1105.94300651092,0,1153.83484871697,306.612589046342,0,368.054373803141,67.9329605515128,169.313404825737,17.6474377633091,0,94.8009842972041,26.8724013787821,0,0,0.0295250861738797,0,231.849306779012,106.846411336653,0,0,5244.9381846036
3155207,"MG",5876,"Rio Espera",2011.98675459496,,0,0,373.176329135466,0,0,0,66.3906892443839,0,687.765450987066,0,312.312028590878,49.1747123893805,0,15.0953029271613,6.2853982300885,22.0014295439074,0,0,20.7877586793737,0,0,0,15.3165418652144,0,275.450949625596,0,168.230163376447,0,2011.98675459496
3155306,"MG",5730,"Rio Manso",2198.18447818499,107.674706806283,14.7286073298429,0,231.992054101222,0,7.75235776614311,0,80.5905532286213,118.972520069808,588.854989528796,0,542.664415357766,17.7582129144852,0,275.423144851658,0,0.075043630017452,20.8221623036649,0,4.14866841186736,0,0,0,0,0,51.1959546247818,4.34968935427574,131.181397905759,0,2198.18447818499
